date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:37:59	829/829	U-----	200	untouched ('OK')	text/plain	date:Wed,%2012%20Nov%202025%2008:45:36%20GMT	https://maranaw.com/robots.txt		(from )
16:37:59	5591/5591	U--M-Z	200	updated ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:37:59%20GMT	https://maranaw.com/	D:/tafsir/maranaw.com/index.html	(from )
16:38:01	98463/98463	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Aug%202025%2012:47:14%20GMT	https://tafsir.maranaw.com/images/og-image.jpg	D:/tafsir/tafsir.maranaw.com/images/og-image.jpg	(from https://maranaw.com/)
16:38:01	2978/2978	U-----	200	untouched ('OK')	text/css	date:Sat,%2011%20Oct%202025%2005:18:53%20GMT	https://maranaw.com/style_landing.css	D:/tafsir/maranaw.com/style_landing.css	(from https://maranaw.com/)
16:38:01	3973/3973	U-----	200	untouched ('OK')	text/css	date:Mon,%2001%20Sep%202025%2006:46:00%20GMT	https://maranaw.com/responsive.css	D:/tafsir/maranaw.com/responsive.css	(from https://maranaw.com/)
16:38:02	5591/5591	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:01%20GMT	https://tafsir.maranaw.com/	D:/tafsir/tafsir.maranaw.com/index.html	(from https://maranaw.com/)
16:38:02	30972/30972	U-----	200	untouched ('')	image/png	date:Fri,%2012%20Sep%202025%2000:52:00%20GMT	https://maranaw.com/images/favicon.png	D:/tafsir/maranaw.com/images/favicon.png	(from https://maranaw.com/)
16:38:02	5591/5591	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:01%20GMT	https://maranaw.com/index.php	D:/tafsir/maranaw.com/index-2.html	(from https://maranaw.com/)
16:38:03	5830/5830	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:02%20GMT	https://maranaw.com/about.php	D:/tafsir/maranaw.com/about.html	(from https://maranaw.com/)
16:38:03	7408/7408	U-----	200	untouched ('')	image/png	date:Sat,%2013%20Sep%202025%2012:17:33%20GMT	https://maranaw.com/images/logo-64x64.png	D:/tafsir/maranaw.com/images/logo-64x64.png	(from https://maranaw.com/)
16:38:03	22609/22609	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:03%20GMT	https://maranaw.com/home.php	D:/tafsir/maranaw.com/home.html	(from https://maranaw.com/)
16:38:06	83/83	---M--	409	error ('Conflict')	text/html	date:Sun,%2014%20Dec%202025%2008:38:03%20GMT	https://maranaw.com/contact.php	D:/tafsir/maranaw.com/contact.php	(from https://maranaw.com/)
16:38:06	17353/17353	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:06%20GMT	https://maranaw.com/search.php	D:/tafsir/maranaw.com/search.html	(from https://maranaw.com/)
16:38:07	116484/116484	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:06%20GMT	https://drive.google.com/file/d/1lV7Fz8tb_4Bj7Zao1-uzdRH_OsSxm0KV/view	D:/tafsir/drive.google.com/file/d/1lV7Fz8tb_4Bj7Zao1-uzdRH_OsSxm0KV/view.html	(from https://maranaw.com/)
16:38:07	236/236	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20Dec%202025%2008:38:06%20GMT	https://maranaw.com/myquran	D:/tafsir/maranaw.com/myquran	(from https://maranaw.com/)
16:38:07	8514/8514	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2000:02:39%20GMT	https://maranaw.com/myquran/	D:/tafsir/maranaw.com/myquran/index.html	(from https://maranaw.com/)
16:38:08	829/829	---M--	200	added ('OK')	text/plain	date:Wed,%2012%20Nov%202025%2008:45:36%20GMT	https://tafsir.maranaw.com/robots.txt		(from https://maranaw.com/)
16:38:08	2978/2978	---M--	200	added ('OK')	text/css	date:Sat,%2011%20Oct%202025%2005:18:53%20GMT	https://tafsir.maranaw.com/style_landing.css	D:/tafsir/tafsir.maranaw.com/style_landing.css	(from https://tafsir.maranaw.com/)
16:38:08	30972/30972	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2000:52:00%20GMT	https://tafsir.maranaw.com/images/favicon.png	D:/tafsir/tafsir.maranaw.com/images/favicon.png	(from https://tafsir.maranaw.com/)
16:38:09	3973/3973	---M--	200	added ('OK')	text/css	date:Mon,%2001%20Sep%202025%2006:46:00%20GMT	https://tafsir.maranaw.com/responsive.css	D:/tafsir/tafsir.maranaw.com/responsive.css	(from https://tafsir.maranaw.com/)
16:38:09	7408/7408	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Sep%202025%2012:17:33%20GMT	https://tafsir.maranaw.com/images/logo-64x64.png	D:/tafsir/tafsir.maranaw.com/images/logo-64x64.png	(from https://tafsir.maranaw.com/)
16:38:10	45814/45814	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:09%20GMT	https://maranaw.com/surah.php?surah=1	D:/tafsir/maranaw.com/suraheab9.html	(from https://maranaw.com/home.php)
16:38:10	74996/74996	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:09%20GMT	https://maranaw.com/surah.php?surah=2	D:/tafsir/maranaw.com/surah1af5.html	(from https://maranaw.com/home.php)
16:38:10	80979/80979	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:10%20GMT	https://maranaw.com/surah.php?surah=3	D:/tafsir/maranaw.com/surah7661.html	(from https://maranaw.com/home.php)
16:38:11	112721/112721	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:11%20GMT	https://maranaw.com/surah.php?surah=5	D:/tafsir/maranaw.com/surah463a.html	(from https://maranaw.com/home.php)
16:38:11	102699/102699	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:11%20GMT	https://maranaw.com/surah.php?surah=4	D:/tafsir/maranaw.com/surah672c.html	(from https://maranaw.com/home.php)
16:38:11	86670/86670	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:11%20GMT	https://maranaw.com/surah.php?surah=6	D:/tafsir/maranaw.com/surahda24.html	(from https://maranaw.com/home.php)
16:38:11	83172/83172	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:11%20GMT	https://maranaw.com/surah.php?surah=7	D:/tafsir/maranaw.com/surah805b.html	(from https://maranaw.com/home.php)
16:38:12	91500/91500	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:11%20GMT	https://maranaw.com/surah.php?surah=8	D:/tafsir/maranaw.com/surah3127.html	(from https://maranaw.com/home.php)
16:38:12	113130/113130	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:12%20GMT	https://maranaw.com/surah.php?surah=9	D:/tafsir/maranaw.com/surah88e2.html	(from https://maranaw.com/home.php)
16:38:12	112707/112707	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:12%20GMT	https://maranaw.com/surah.php?surah=10	D:/tafsir/maranaw.com/surah03d7.html	(from https://maranaw.com/home.php)
16:38:12	124664/124664	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:12%20GMT	https://maranaw.com/surah.php?surah=11	D:/tafsir/maranaw.com/surahf8f6.html	(from https://maranaw.com/home.php)
16:38:12	103365/103365	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:12%20GMT	https://maranaw.com/surah.php?surah=12	D:/tafsir/maranaw.com/surah202e.html	(from https://maranaw.com/home.php)
16:38:13	128960/128960	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:12%20GMT	https://maranaw.com/surah.php?surah=13	D:/tafsir/maranaw.com/surah14df.html	(from https://maranaw.com/home.php)
16:38:13	107095/107095	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:13%20GMT	https://maranaw.com/surah.php?surah=14	D:/tafsir/maranaw.com/surah5a61.html	(from https://maranaw.com/home.php)
16:38:13	85764/85764	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:13%20GMT	https://maranaw.com/surah.php?surah=15	D:/tafsir/maranaw.com/surah39e1.html	(from https://maranaw.com/home.php)
16:38:13	96031/96031	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:13%20GMT	https://maranaw.com/surah.php?surah=16	D:/tafsir/maranaw.com/surah80c4.html	(from https://maranaw.com/home.php)
16:38:13	139011/139011	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:13%20GMT	https://maranaw.com/surah.php?surah=17	D:/tafsir/maranaw.com/surah5c86.html	(from https://maranaw.com/home.php)
16:38:14	106727/106727	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:13%20GMT	https://maranaw.com/surah.php?surah=18	D:/tafsir/maranaw.com/surahdc90.html	(from https://maranaw.com/home.php)
16:38:14	86328/86328	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:14%20GMT	https://maranaw.com/surah.php?surah=19	D:/tafsir/maranaw.com/surah4bd0.html	(from https://maranaw.com/home.php)
16:38:14	95280/95280	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:14%20GMT	https://maranaw.com/surah.php?surah=20	D:/tafsir/maranaw.com/surahda3e.html	(from https://maranaw.com/home.php)
16:38:14	84757/84757	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:14%20GMT	https://maranaw.com/surah.php?surah=21	D:/tafsir/maranaw.com/surah3229.html	(from https://maranaw.com/home.php)
16:38:14	119176/119176	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:14%20GMT	https://maranaw.com/surah.php?surah=22	D:/tafsir/maranaw.com/surahac70.html	(from https://maranaw.com/home.php)
16:38:15	124076/124076	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:15%20GMT	https://maranaw.com/surah.php?surah=23	D:/tafsir/maranaw.com/surah710c.html	(from https://maranaw.com/home.php)
16:38:15	123342/123342	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:15%20GMT	https://maranaw.com/surah.php?surah=24	D:/tafsir/maranaw.com/surah2122.html	(from https://maranaw.com/home.php)
16:38:15	98519/98519	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:15%20GMT	https://maranaw.com/surah.php?surah=25	D:/tafsir/maranaw.com/surahc6b5.html	(from https://maranaw.com/home.php)
16:38:15	90372/90372	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:15%20GMT	https://maranaw.com/surah.php?surah=26	D:/tafsir/maranaw.com/surah9fef.html	(from https://maranaw.com/home.php)
16:38:16	103024/103024	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:15%20GMT	https://maranaw.com/surah.php?surah=27	D:/tafsir/maranaw.com/surah879d.html	(from https://maranaw.com/home.php)
16:38:16	96878/96878	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:16%20GMT	https://maranaw.com/surah.php?surah=28	D:/tafsir/maranaw.com/surah5836.html	(from https://maranaw.com/home.php)
16:38:16	105887/105887	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:16%20GMT	https://maranaw.com/surah.php?surah=29	D:/tafsir/maranaw.com/surahf237.html	(from https://maranaw.com/home.php)
16:38:16	107780/107780	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:16%20GMT	https://maranaw.com/surah.php?surah=30	D:/tafsir/maranaw.com/surah130a.html	(from https://maranaw.com/home.php)
16:38:16	97592/97592	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:16%20GMT	https://maranaw.com/surah.php?surah=31	D:/tafsir/maranaw.com/surah85d2.html	(from https://maranaw.com/home.php)
16:38:17	93170/93170	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:16%20GMT	https://maranaw.com/surah.php?surah=32	D:/tafsir/maranaw.com/surah088d.html	(from https://maranaw.com/home.php)
16:38:17	138452/138452	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:17%20GMT	https://maranaw.com/surah.php?surah=33	D:/tafsir/maranaw.com/surah0e77.html	(from https://maranaw.com/home.php)
16:38:17	113188/113188	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:17%20GMT	https://maranaw.com/surah.php?surah=34	D:/tafsir/maranaw.com/surah6c3e.html	(from https://maranaw.com/home.php)
16:38:17	107046/107046	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:17%20GMT	https://maranaw.com/surah.php?surah=35	D:/tafsir/maranaw.com/surahb100.html	(from https://maranaw.com/home.php)
16:38:17	85604/85604	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:17%20GMT	https://maranaw.com/surah.php?surah=36	D:/tafsir/maranaw.com/surah707b.html	(from https://maranaw.com/home.php)
16:38:18	74470/74470	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:17%20GMT	https://maranaw.com/surah.php?surah=37	D:/tafsir/maranaw.com/surah7ce0.html	(from https://maranaw.com/home.php)
16:38:18	91590/91590	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:18%20GMT	https://maranaw.com/surah.php?surah=38	D:/tafsir/maranaw.com/suraha1d8.html	(from https://maranaw.com/home.php)
16:38:18	108437/108437	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:18%20GMT	https://maranaw.com/surah.php?surah=39	D:/tafsir/maranaw.com/surah3ee6.html	(from https://maranaw.com/home.php)
16:38:18	105524/105524	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:18%20GMT	https://maranaw.com/surah.php?surah=40	D:/tafsir/maranaw.com/surahd7f5.html	(from https://maranaw.com/home.php)
16:38:18	97536/97536	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:18%20GMT	https://maranaw.com/surah.php?surah=41	D:/tafsir/maranaw.com/surahd2d2.html	(from https://maranaw.com/home.php)
16:38:19	125045/125045	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:18%20GMT	https://maranaw.com/surah.php?surah=42	D:/tafsir/maranaw.com/surahd693.html	(from https://maranaw.com/home.php)
16:38:19	96994/96994	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:19%20GMT	https://maranaw.com/surah.php?surah=43	D:/tafsir/maranaw.com/suraha22b.html	(from https://maranaw.com/home.php)
16:38:19	87612/87612	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:19%20GMT	https://maranaw.com/surah.php?surah=44	D:/tafsir/maranaw.com/surahc4e3.html	(from https://maranaw.com/home.php)
16:38:19	102282/102282	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:19%20GMT	https://maranaw.com/surah.php?surah=45	D:/tafsir/maranaw.com/surah4fe3.html	(from https://maranaw.com/home.php)
16:38:19	112650/112650	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:19%20GMT	https://maranaw.com/surah.php?surah=46	D:/tafsir/maranaw.com/surah44d6.html	(from https://maranaw.com/home.php)
16:38:20	123453/123453	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:19%20GMT	https://maranaw.com/surah.php?surah=47	D:/tafsir/maranaw.com/surah0e3b.html	(from https://maranaw.com/home.php)
16:38:20	120727/120727	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:20%20GMT	https://maranaw.com/surah.php?surah=48	D:/tafsir/maranaw.com/surahab8f.html	(from https://maranaw.com/home.php)
16:38:20	123813/123813	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:20%20GMT	https://maranaw.com/surah.php?surah=49	D:/tafsir/maranaw.com/suraha595.html	(from https://maranaw.com/home.php)
16:38:20	93741/93741	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:20%20GMT	https://maranaw.com/surah.php?surah=50	D:/tafsir/maranaw.com/surah8af0.html	(from https://maranaw.com/home.php)
16:38:20	79707/79707	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:20%20GMT	https://maranaw.com/surah.php?surah=51	D:/tafsir/maranaw.com/surah4ac8.html	(from https://maranaw.com/home.php)
16:38:21	83783/83783	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:21%20GMT	https://maranaw.com/surah.php?surah=52	D:/tafsir/maranaw.com/suraha688.html	(from https://maranaw.com/home.php)
16:38:21	93160/93160	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:21%20GMT	https://maranaw.com/surah.php?surah=53	D:/tafsir/maranaw.com/surah9561.html	(from https://maranaw.com/home.php)
16:38:21	85348/85348	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:21%20GMT	https://maranaw.com/surah.php?surah=54	D:/tafsir/maranaw.com/surah7070.html	(from https://maranaw.com/home.php)
16:38:21	79462/79462	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:21%20GMT	https://maranaw.com/surah.php?surah=55	D:/tafsir/maranaw.com/surah3e09.html	(from https://maranaw.com/home.php)
16:38:22	82753/82753	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:21%20GMT	https://maranaw.com/surah.php?surah=56	D:/tafsir/maranaw.com/surah5adc.html	(from https://maranaw.com/home.php)
16:38:22	131939/131939	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:22%20GMT	https://maranaw.com/surah.php?surah=57	D:/tafsir/maranaw.com/surah3a03.html	(from https://maranaw.com/home.php)
16:38:22	118671/118671	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:22%20GMT	https://maranaw.com/surah.php?surah=58	D:/tafsir/maranaw.com/surah70de.html	(from https://maranaw.com/home.php)
16:38:22	122817/122817	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:22%20GMT	https://maranaw.com/surah.php?surah=59	D:/tafsir/maranaw.com/surah3a41.html	(from https://maranaw.com/home.php)
16:38:22	99979/99979	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:22%20GMT	https://maranaw.com/surah.php?surah=60	D:/tafsir/maranaw.com/surahfddc.html	(from https://maranaw.com/home.php)
16:38:23	83055/83055	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:22%20GMT	https://maranaw.com/surah.php?surah=61	D:/tafsir/maranaw.com/surahf36b.html	(from https://maranaw.com/home.php)
16:38:23	89396/89396	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:23%20GMT	https://maranaw.com/surah.php?surah=62	D:/tafsir/maranaw.com/surah7bfd.html	(from https://maranaw.com/home.php)
16:38:23	67497/67497	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:23%20GMT	https://maranaw.com/surah.php?surah=63	D:/tafsir/maranaw.com/suraha442.html	(from https://maranaw.com/home.php)
16:38:23	96718/96718	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:23%20GMT	https://maranaw.com/surah.php?surah=64	D:/tafsir/maranaw.com/surah42cf.html	(from https://maranaw.com/home.php)
16:38:23	92982/92982	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:23%20GMT	https://maranaw.com/surah.php?surah=65	D:/tafsir/maranaw.com/surahd8f1.html	(from https://maranaw.com/home.php)
16:38:24	91551/91551	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:23%20GMT	https://maranaw.com/surah.php?surah=66	D:/tafsir/maranaw.com/surah4dcd.html	(from https://maranaw.com/home.php)
16:38:24	88968/88968	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:24%20GMT	https://maranaw.com/surah.php?surah=67	D:/tafsir/maranaw.com/surahe1aa.html	(from https://maranaw.com/home.php)
16:38:24	78802/78802	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:24%20GMT	https://maranaw.com/surah.php?surah=68	D:/tafsir/maranaw.com/surah5961.html	(from https://maranaw.com/home.php)
16:38:24	75950/75950	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:24%20GMT	https://maranaw.com/surah.php?surah=69	D:/tafsir/maranaw.com/surah07c1.html	(from https://maranaw.com/home.php)
16:38:24	73180/73180	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:24%20GMT	https://maranaw.com/surah.php?surah=70	D:/tafsir/maranaw.com/surahd086.html	(from https://maranaw.com/home.php)
16:38:25	84185/84185	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:24%20GMT	https://maranaw.com/surah.php?surah=71	D:/tafsir/maranaw.com/surah3db4.html	(from https://maranaw.com/home.php)
16:38:25	90341/90341	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:25%20GMT	https://maranaw.com/surah.php?surah=72	D:/tafsir/maranaw.com/surah8e40.html	(from https://maranaw.com/home.php)
16:38:25	96948/96948	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:25%20GMT	https://maranaw.com/surah.php?surah=73	D:/tafsir/maranaw.com/surah156e.html	(from https://maranaw.com/home.php)
16:38:25	77723/77723	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:25%20GMT	https://maranaw.com/surah.php?surah=74	D:/tafsir/maranaw.com/surah30cb.html	(from https://maranaw.com/home.php)
16:38:25	79135/79135	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:25%20GMT	https://maranaw.com/surah.php?surah=75	D:/tafsir/maranaw.com/surah9d85.html	(from https://maranaw.com/home.php)
16:38:26	89617/89617	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:25%20GMT	https://maranaw.com/surah.php?surah=76	D:/tafsir/maranaw.com/surahfc57.html	(from https://maranaw.com/home.php)
16:38:26	77165/77165	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:26%20GMT	https://maranaw.com/surah.php?surah=77	D:/tafsir/maranaw.com/surah0c76.html	(from https://maranaw.com/home.php)
16:38:26	69484/69484	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:26%20GMT	https://maranaw.com/surah.php?surah=78	D:/tafsir/maranaw.com/surah6af1.html	(from https://maranaw.com/home.php)
16:38:26	88941/88941	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:26%20GMT	https://maranaw.com/surah.php?surah=79	D:/tafsir/maranaw.com/surah2da0.html	(from https://maranaw.com/home.php)
16:38:26	70318/70318	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:26%20GMT	https://maranaw.com/surah.php?surah=80	D:/tafsir/maranaw.com/surah32b8.html	(from https://maranaw.com/home.php)
16:38:27	79362/79362	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:26%20GMT	https://maranaw.com/surah.php?surah=81	D:/tafsir/maranaw.com/surah9d68.html	(from https://maranaw.com/home.php)
16:38:27	68772/68772	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:27%20GMT	https://maranaw.com/surah.php?surah=82	D:/tafsir/maranaw.com/surahc51e.html	(from https://maranaw.com/home.php)
16:38:27	75186/75186	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:27%20GMT	https://maranaw.com/surah.php?surah=83	D:/tafsir/maranaw.com/surah08ff.html	(from https://maranaw.com/home.php)
16:38:27	74796/74796	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:27%20GMT	https://maranaw.com/surah.php?surah=84	D:/tafsir/maranaw.com/surahdb59.html	(from https://maranaw.com/home.php)
16:38:27	78089/78089	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:27%20GMT	https://maranaw.com/surah.php?surah=85	D:/tafsir/maranaw.com/surah8429.html	(from https://maranaw.com/home.php)
16:38:28	68769/68769	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:28%20GMT	https://maranaw.com/surah.php?surah=86	D:/tafsir/maranaw.com/surah21f1.html	(from https://maranaw.com/home.php)
16:38:28	74850/74850	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:28%20GMT	https://maranaw.com/surah.php?surah=87	D:/tafsir/maranaw.com/surah9037.html	(from https://maranaw.com/home.php)
16:38:28	74201/74201	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:28%20GMT	https://maranaw.com/surah.php?surah=88	D:/tafsir/maranaw.com/surah850b.html	(from https://maranaw.com/home.php)
16:38:30	82935/82935	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:28%20GMT	https://maranaw.com/surah.php?surah=89	D:/tafsir/maranaw.com/surahb589.html	(from https://maranaw.com/home.php)
16:38:30	77986/77986	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:30%20GMT	https://maranaw.com/surah.php?surah=90	D:/tafsir/maranaw.com/surah08e7.html	(from https://maranaw.com/home.php)
16:38:30	59839/59839	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:30%20GMT	https://maranaw.com/surah.php?surah=91	D:/tafsir/maranaw.com/surahe1ff.html	(from https://maranaw.com/home.php)
16:38:31	75754/75754	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:30%20GMT	https://maranaw.com/surah.php?surah=92	D:/tafsir/maranaw.com/surahc5df.html	(from https://maranaw.com/home.php)
16:38:31	56360/56360	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:31%20GMT	https://maranaw.com/surah.php?surah=93	D:/tafsir/maranaw.com/surah6c58.html	(from https://maranaw.com/home.php)
16:38:31	38620/38620	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:31%20GMT	https://maranaw.com/surah.php?surah=94	D:/tafsir/maranaw.com/surahef35.html	(from https://maranaw.com/home.php)
16:38:31	40584/40584	---M-Z	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:31%20GMT	https://maranaw.com/surah.php?surah=95	D:/tafsir/maranaw.com/surahee08.html	(from https://maranaw.com/home.php)
16:38:31	70089/70089	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Dec%202025%2008:38:31%20GMT	https://maranaw.com/surah.php?surah=96	D:/tafsir/maranaw.com/surahf18e.html	(from https://maranaw.com/home.php)
